ICD9_Code,CCS_Category,CCS_Desc,Mapped_Category
'75553','217  ','Ot cong anom',other
'75554','217  ','Ot cong anom',other
'75555','217  ','Ot cong anom',other
'75556','217  ','Ot cong anom',other
'75557','217  ','Ot cong anom',other
'75558','217  ','Ot cong anom',other
'75559','217  ','Ot cong anom',other
'75560','217  ','Ot cong anom',other
'75561','217  ','Ot cong anom',other
'75562','217  ','Ot cong anom',other
'75563','217  ','Ot cong anom',other
'75564','217  ','Ot cong anom',other
'75565','217  ','Ot cong anom',other
'75566','217  ','Ot cong anom',other
'75567','217  ','Ot cong anom',other
'75569','217  ','Ot cong anom',other
'7558 ','217  ','Ot cong anom',other
'7559 ','217  ','Ot cong anom',other
'7560 ','217  ','Ot cong anom',other
'75610','217  ','Ot cong anom',other
'75611','217  ','Ot cong anom',other
'75612','217  ','Ot cong anom',other
'75613','217  ','Ot cong anom',other
'75614','217  ','Ot cong anom',other
'75615','217  ','Ot cong anom',other
'75616','217  ','Ot cong anom',other
'75617','217  ','Ot cong anom',other
'75619','217  ','Ot cong anom',other
'7562 ','217  ','Ot cong anom',other
'7563 ','217  ','Ot cong anom',other
'7564 ','217  ','Ot cong anom',other
'75650','217  ','Ot cong anom',other
'75651','217  ','Ot cong anom',other
'75652','217  ','Ot cong anom',other
'75653','217  ','Ot cong anom',other
'75654','217  ','Ot cong anom',other
'75655','217  ','Ot cong anom',other
'75656','217  ','Ot cong anom',other
'75659','217  ','Ot cong anom',other
'7566 ','217  ','Ot cong anom',other
'7567 ','217  ','Ot cong anom',other
'75670','217  ','Ot cong anom',other
'75671','217  ','Ot cong anom',other
'75679','217  ','Ot cong anom',other
'75681','217  ','Ot cong anom',other
'75682','217  ','Ot cong anom',other
'75683','217  ','Ot cong anom',other
'75689','217  ','Ot cong anom',other
'7569 ','217  ','Ot cong anom',other
